Datetime,Actual_Train,Predicted_Train
2020-12-31 00:00:00,27436.0,27406.012416243553
2020-12-31 01:00:00,26957.5,26862.608261317015
2020-12-31 02:00:00,25859.0,25810.772812321782
2020-12-31 03:00:00,25145.5,24765.464436009526
2020-12-31 04:00:00,24515.5,24502.1907402277
2020-12-31 05:00:00,25284.5,25570.328609257936
2020-12-31 06:00:00,27548.0,28268.076353162527
2020-12-31 07:00:00,29933.0,31303.18976634741
2020-12-31 08:00:00,32505.0,34278.656625151634
2020-12-31 09:00:00,34946.5,36421.816854417324
2020-12-31 10:00:00,35704.0,37077.861998170614
2020-12-31 11:00:00,36343.0,37081.73944759369
2020-12-31 12:00:00,36906.0,37338.675118505955
2020-12-31 13:00:00,36857.5,37588.6179895699
2020-12-31 14:00:00,36984.0,37850.56933528185
2020-12-31 15:00:00,38563.5,39101.33526906371
2020-12-31 16:00:00,40957.5,41878.92026767135
2020-12-31 17:00:00,42639.5,42933.891744196415
2020-12-31 18:00:00,41573.0,42001.815131127834
2020-12-31 19:00:00,38697.5,40114.6512414515
2020-12-31 20:00:00,35833.0,37919.577694922686
2020-12-31 21:00:00,33026.5,35390.83672696352
2020-12-31 22:00:00,30714.5,32316.13158160448
2020-12-31 23:00:00,28975.0,28938.522607952356
2021-01-01 00:00:00,28427.5,27811.067048966885
2021-01-01 01:00:00,27335.5,27204.887204498053
2021-01-01 02:00:00,25682.5,25904.923546522856
2021-01-01 03:00:00,24464.0,25122.47630852461
2021-01-01 04:00:00,23601.5,24630.010693073273
2021-01-01 05:00:00,23394.5,25288.272225514054
2021-01-01 06:00:00,24258.5,27874.145018085837
2021-01-01 07:00:00,25153.5,30907.433922946453
2021-01-01 08:00:00,26290.5,33786.801476597786
2021-01-01 09:00:00,28808.0,36148.91058176756
2021-01-01 10:00:00,31225.0,37369.166955411434
2021-01-01 11:00:00,33058.5,38216.32565379143
2021-01-01 12:00:00,34473.0,39192.038834542036
2021-01-01 13:00:00,34943.5,39012.470981270075
2021-01-01 14:00:00,35053.0,38745.60242316127
2021-01-01 15:00:00,35740.5,39009.87748157978
2021-01-01 16:00:00,38464.0,40018.565721035004
2021-01-01 17:00:00,39784.5,39992.66223210096
2021-01-01 18:00:00,38191.0,38562.41115346551
2021-01-01 19:00:00,35667.0,36428.386265933514
2021-01-01 20:00:00,33450.0,34453.91576367617
2021-01-01 21:00:00,31192.0,32152.975441634655
2021-01-01 22:00:00,28986.5,29760.69351774454
2021-01-01 23:00:00,26240.0,27755.372775435448
2021-01-02 00:00:00,25788.0,27179.663106143475
2021-01-02 01:00:00,25322.0,26434.306655287743
2021-01-02 02:00:00,24379.5,25072.96153539419
2021-01-02 03:00:00,23656.0,24041.91346888244
2021-01-02 04:00:00,23056.5,23383.594828248024
2021-01-02 05:00:00,23426.0,23522.584356069565
2021-01-02 06:00:00,24985.0,25197.21124151349
2021-01-02 07:00:00,26663.5,27010.658299446106
2021-01-02 08:00:00,28846.0,28956.15919354558
2021-01-02 09:00:00,31356.0,31528.501282721758
2021-01-02 10:00:00,32696.5,33185.09576371312
2021-01-02 11:00:00,33593.0,34055.848023056984
2021-01-02 12:00:00,34789.5,34569.47123962641
2021-01-02 13:00:00,35471.5,34702.52151530981
2021-01-02 14:00:00,35874.5,34773.402629852295
2021-01-02 15:00:00,36842.0,35851.06969022751
2021-01-02 16:00:00,39698.5,37958.866162896156
2021-01-02 17:00:00,41539.5,39083.4407119751
2021-01-02 18:00:00,40232.0,37764.33990138769
2021-01-02 19:00:00,38027.5,35919.227334707975
2021-01-02 20:00:00,35470.5,33831.156819820404
2021-01-02 21:00:00,32927.5,31476.68839710951
2021-01-02 22:00:00,30042.0,28952.76716376841
2021-01-02 23:00:00,27300.0,25956.941233932972
2021-01-03 00:00:00,26557.0,25551.16191792488
2021-01-03 01:00:00,25931.5,25048.68858385086
2021-01-03 02:00:00,24856.0,23810.361405417323
2021-01-03 03:00:00,23887.0,22915.551827192307
2021-01-03 04:00:00,23045.5,22201.29374164343
2021-01-03 05:00:00,22991.5,22563.20805719495
2021-01-03 06:00:00,24081.0,24441.06921905279
2021-01-03 07:00:00,25490.0,26583.28617849946
2021-01-03 08:00:00,27558.0,29291.41284428537
2021-01-03 09:00:00,30756.5,32106.62721937895
2021-01-03 10:00:00,33089.5,33704.40813791752
2021-01-03 11:00:00,34319.0,34152.26831564307
2021-01-03 12:00:00,35353.0,35061.79113072157
2021-01-03 13:00:00,35711.5,34817.07267475128
2021-01-03 14:00:00,36277.5,35458.60839882493
2021-01-03 15:00:00,37802.5,36956.23926895857
2021-01-03 16:00:00,41120.5,39766.785541534424
2021-01-03 17:00:00,42525.0,41371.62818360329
2021-01-03 18:00:00,40809.5,40393.859107881784
2021-01-03 19:00:00,37727.5,38643.31967911124
2021-01-03 20:00:00,35105.0,36240.16356745362
2021-01-03 21:00:00,32216.0,33784.678627192974
2021-01-03 22:00:00,29267.5,30940.89144742489
2021-01-03 23:00:00,26359.0,28101.807816639543
2021-01-04 00:00:00,25846.5,27551.67277185619
2021-01-04 01:00:00,25675.5,26853.7968608886
2021-01-04 02:00:00,24607.5,25711.998283684254
2021-01-04 03:00:00,24072.0,24597.167573988438
2021-01-04 04:00:00,23795.5,23929.045031905174
2021-01-04 05:00:00,24918.5,24231.55304133892
2021-01-04 06:00:00,28850.5,25681.691556096077
2021-01-04 07:00:00,33334.0,27531.132530003786
2021-01-04 08:00:00,37075.5,29904.070530235767
2021-01-04 09:00:00,39282.5,32784.95440489054
2021-01-04 10:00:00,39853.0,35249.77161169052
2021-01-04 11:00:00,40498.0,36627.343335568905
2021-01-04 12:00:00,41060.0,37590.42379003763
2021-01-04 13:00:00,41643.5,37760.265527158976
2021-01-04 14:00:00,41695.5,37808.59678220749
2021-01-04 15:00:00,41818.5,38892.029800891876
2021-01-04 16:00:00,43931.5,41626.6733763814
2021-01-04 17:00:00,44913.5,42906.42270305753
2021-01-04 18:00:00,44005.5,41803.46852838993
2021-01-04 19:00:00,41640.5,39354.18671950698
2021-01-04 20:00:00,38217.0,36855.39407598972
2021-01-04 21:00:00,35316.5,33986.077564418316
2021-01-04 22:00:00,31635.5,30917.13837736845
2021-01-04 23:00:00,28356.0,27630.57364910841
2021-01-05 00:00:00,27614.0,26948.69590935111
2021-01-05 01:00:00,27163.5,26553.54068660736
2021-01-05 02:00:00,26484.0,25454.053373143077
2021-01-05 03:00:00,25947.0,24702.978225931525
2021-01-05 04:00:00,25653.0,24370.522876679897
2021-01-05 05:00:00,26609.0,25581.049195677042
2021-01-05 06:00:00,30447.5,29523.40700393915
2021-01-05 07:00:00,34866.0,34151.66769498587
2021-01-05 08:00:00,38602.0,38023.78242507577
2021-01-05 09:00:00,40181.0,40279.2587172389
2021-01-05 10:00:00,40252.5,40653.79591283202
2021-01-05 11:00:00,40276.0,40986.21286174655
2021-01-05 12:00:00,40554.5,41710.98279342055
2021-01-05 13:00:00,41076.5,41556.72765466571
2021-01-05 14:00:00,41370.0,41697.18033379316
2021-01-05 15:00:00,42365.0,41826.016418635845
2021-01-05 16:00:00,44200.0,44388.687530606985
2021-01-05 17:00:00,44715.0,45621.68100067973
2021-01-05 18:00:00,44180.5,44498.40221682191
2021-01-05 19:00:00,42238.0,42299.51029831171
2021-01-05 20:00:00,39705.5,39480.83496975899
2021-01-05 21:00:00,36179.5,36615.236398518085
2021-01-05 22:00:00,32503.5,32927.57128763199
2021-01-05 23:00:00,29320.0,29531.528182923794
2021-01-06 00:00:00,28769.0,28680.732283383608
2021-01-06 01:00:00,28618.0,28176.82041360438
2021-01-06 02:00:00,27740.0,27327.19523203373
2021-01-06 03:00:00,27042.5,26635.67999228835
2021-01-06 04:00:00,26737.0,26080.3402248919
2021-01-06 05:00:00,27919.5,27252.029033720493
2021-01-06 06:00:00,32007.0,31084.18968999386
2021-01-06 07:00:00,36936.0,35258.52491930127
2021-01-06 08:00:00,40505.5,38427.27150559425
2021-01-06 09:00:00,41355.0,40251.09650078416
